internalTaxonId,scientificName,name,language,main
22693195,Numenius americanus,Long-billed Curlew,English,true
22693203,Bartramia longicauda,Maubèche des champs,French,false
22693203,Bartramia longicauda,Upland Sandpiper,English,true
22693231,Tringa melanoleuca,Grand Chevalier à pattes jaunes,French,false
22693231,Tringa melanoleuca,Greater Yellowlegs,English,true
22693235,Tringa flavipes,Petit Chevalier à pattes jaunes,French,false
22693235,Tringa flavipes,Lesser Yellowlegs,English,true
22693277,Actitis macularius,Spotted Sandpiper,English,true
22693305,Tringa incana,Wandering (Alaskan) Tattler,English,false
22693305,Tringa incana,Wandering Tattler,English,true
22693319,Tringa semipalmata,Willet,English,true
22693344,Limnodromus griseus,Limnodrome à bec court,French,false
22693344,Limnodromus griseus,Short-billed Dowitcher,English,true
22693348,Limnodromus scolopaceus,Long-billed Dowitcher,English,true
22693356,Calidris virgata,Surfbird,English,true
22693373,Calidris pusilla,Semipalmated Sandpiper,English,true
22693376,Calidris mauri,Western Sandpiper,English,true
22693396,Calidris minutilla,Least Sandpiper,English,true
22693408,Calidris melanotos,Bécasseau tacheté,French,false
22693408,Calidris melanotos,Pectoral Sandpiper,English,true
22693437,Calidris himantopus,Stilt Sandpiper,English,true
22693472,Steganopus tricolor,Phalarope de Wilson,French,false
22693472,Steganopus tricolor,Wilson's Phalarope,English,true
22693644,Haematopus palliatus,American Oystercatcher,English,true
22693717,Recurvirostra americana,American Avocet,English,true
22693740,Pluvialis dominica,American Golden-Plover,English,false
22693740,Pluvialis dominica,Lesser Golden Plover,English,false
22693740,Pluvialis dominica,Pluvier doré américain,French,false
22693740,Pluvialis dominica,American Golden Plover,English,true
22693774,Charadrius wilsonia,Wilson's Plover,English,true
22693777,Charadrius vociferus,Killdeer,English,true
22694256,Rynchops niger,Black Skimmer,English,true
22694791,Phaetusa simplex,Large-billed Tern,English,true
22695017,Elanoides forficatus,Swallow-tailed Kite,English,false
22695017,Elanoides forficatus,Swallow-tailed Kite,English,true
22695036,Elanus leucurus,White-tailed Kite,English,true
22695066,Ictinia mississippiensis,Mississippi Kite,English,true
22695656,Accipiter cooperii,Cooper's Hawk,English,true
22695838,Parabuteo unicinctus,Harris's Hawk,English,true
22695891,Buteo platypterus,Broad-winged Hawk,English,true
22695903,Buteo swainsoni,Swainson's Hawk,English,true
22695933,Buteo jamaicensis,Red-tailed Hawk,English,true
22696197,Spizaetus ornatus,Ornate Hawk-Eagle,English,false
22696197,Spizaetus ornatus,Ornate Hawk-eagle,English,true
22696255,Caracara cheriway,Northern Crested Caracara,English,false
22696255,Caracara cheriway,Crested Caracara,English,true
22696395,Falco sparverius,American Kestrel,English,true
22696453,Falco columbarius,Faucon émerillon,French,false
22696453,Falco columbarius,Merlin,English,true
22696516,Falco deiroleucus,Halcón Pechianaranjado,Spanish; Castilian,false
22696516,Falco deiroleucus,Halcón Pechirrojo,Spanish; Castilian,false
22696516,Falco deiroleucus,Halcón Pechirrufo,Spanish; Castilian,false
22696516,Falco deiroleucus,Halcón Plomizo,Spanish; Castilian,false
22696516,Falco deiroleucus,Orange-breasted Falcon,English,true
22696571,Tachybaptus dominicus,Least Grebe,English,true
22696574,Podilymbus podiceps,Pied-billed Grebe,English,true
22696702,Anhinga anhinga,Anhinga,English,true
22696931,Egretta tricolor,Tricolored Heron,English,false
22696931,Egretta tricolor,Tricolored Heron,English,true
22696974,Egretta thula,Snowy Egret,English,true
22697200,Agamia agami,Agami Heron,English,true
22697269,Tigrisoma lineatum,Rufescent Tiger Heron,English,false
22697269,Tigrisoma lineatum,Rufescent Tiger-Heron,English,false
22697269,Tigrisoma lineatum,Rufescent Tiger-heron,English,true
22697314,Ixobrychus exilis,Least Bittern,English,true
22697340,Botaurus lentiginosus,American Bittern,English,true
22697343,Botaurus pinnatus,Pinnated Bittern,English,true
22697411,Eudocimus albus,American White Ibis,English,false
22697411,Eudocimus albus,White Ibis,English,true
22697426,Plegadis chihi,White-faced Ibis,English,true
22697460,Mesembrinibis cayennensis,Green Ibis,English,true
22697574,Platalea ajaja,Roseate Spoonbill,English,true
22697611,Pelecanus erythrorhynchos,American White Pelican,English,true
22697624,Coragyps atratus,American Black Vulture,English,true
22697630,Cathartes burrovianus,Lesser Yellow-headed Vulture,English,true
22697645,Sarcoramphus papa,King Vulture,English,true
22697648,Mycteria americana,Wood Stork,English,true
22697710,Jabiru mycteria,Jabiru,English,true
103680120,Mionectes olivaceus,Olive-streaked Flycatcher,English,true
22699007,Poecilotriccus sylvia,Slate-headed Tody-Flycatcher,English,false
22699007,Poecilotriccus sylvia,Slaty-headed Tody-Flycatcher,English,false
22699007,Poecilotriccus sylvia,Slate-headed Tody-flycatcher,English,true
22699027,Todirostrum cinereum,Common Tody-Flycatcher,English,false
22699027,Todirostrum cinereum,Common Tody-flycatcher,English,true
22699035,Todirostrum nigriceps,Black-headed Tody-Flycatcher,English,false
22699035,Todirostrum nigriceps,Black-headed Tody-flycatcher,English,true
22699163,Ornithion semiflavum,Yellow-bellied Tyrannulet,English,true
22699166,Ornithion brunneicapillus,Brown-capped Tyrannulet,English,true
22699177,Camptostoma imberbe,Northern Beardless-tyrannulet,English,false
22699177,Camptostoma imberbe,Northern Beardless-Tyrannulet,English,false
22699177,Camptostoma imberbe,Northern Beardless Tyrannulet,English,true
22699182,Camptostoma obsoletum,Southern Beardless-tyrannulet,English,false
22699182,Camptostoma obsoletum,Southern Beardless-Tyrannulet,English,false
22699182,Camptostoma obsoletum,Southern Beardless Tyrannulet,English,true
103681893,Phaeomyias murina,Mouse-colored Tyrannulet,English,true
22699248,Myiopagis viridicata,Greenish Elaenia,English,true
22699262,Elaenia flavogaster,Yellow-bellied Elaenia,English,true
103681244,Elaenia chiriquensis,Lesser Elaenia,English,true
22699298,Elaenia frantzii,Mountain Elaenia,English,true
22699331,Serpophaga cinerea,Torrent Tyrannulet,English,true
22699544,Myiornis atricapillus,Black-capped Pygmy Tyrant,English,false
22699544,Myiornis atricapillus,Black-capped Pygmy-Tyrant,English,false
22699544,Myiornis atricapillus,Black-capped Pygmy-tyrant,English,true
22699584,Oncostoma cinereigulare,Northern Bentbill,English,true
22699594,Rhynchocyclus brevirostris,Eye-ringed Flatbill,English,true
22699605,Tolmomyias sulphurescens,Yellow-olive Flycatcher,English,false
22699605,Tolmomyias sulphurescens,Yellow-olive Flatbill,English,true
22699635,Platyrinchus coronatus,Golden-crowned Spadebill,English,true
103682408,Myiophobus fasciatus,Bran-colored Flycatcher,English,true
22699711,Terenotriccus erythrurus,Ruddy-tailed Flycatcher,English,true
22699726,Myiobius atricaudus,Black-tailed Myiobius,English,false
22699726,Myiobius atricaudus,Black-tailed Flycatcher,English,true
22699779,Mitrephanes phaeocercus,Northern Tufted Flycatcher,English,false
22699779,Mitrephanes phaeocercus,Tufted Flycatcher,English,true
22699808,Contopus ochraceus,Ochraceous Pewee,English,true
22699811,Contopus sordidulus,Western Wood Pewee,English,false
22699811,Contopus sordidulus,Western Wood-Pewee,English,false
22699811,Contopus sordidulus,Western Wood-pewee,English,true
22699816,Contopus virens,Eastern Wood Pewee,English,false
22699816,Contopus virens,Eastern Wood-Pewee,English,false
22699816,Contopus virens,Eastern Wood-pewee,English,true
22699839,Empidonax flaviventris,Yellow-bellied Flycatcher,English,true
22699842,Empidonax virescens,Acadian Flycatcher,English,true
22699845,Empidonax alnorum,Alder Flycatcher,English,true
22699848,Empidonax traillii,Willow Flycatcher,English,true
22699851,Empidonax albigularis,White-throated Flycatcher,English,true
22699854,Empidonax minimus,Least Flycatcher,English,true
22699877,Empidonax flavescens,Yellowish Flycatcher,English,true
22699883,Empidonax atriceps,Black-capped Flycatcher,English,true
22699892,Sayornis nigricans,Black Phoebe,English,true
22700318,Colonia colonus,Long-tailed Tyrant,English,true
22700373,Rhytipterna holerythra,Rufous Mourner,English,true
22700383,Laniocera rufescens,Speckled Mourner,English,true
22700399,Myiarchus tuberculifer,Dusky-capped Flycatcher,English,true
22700427,Myiarchus cinerascens,Ash-throated Flycatcher,English,true
22700430,Myiarchus nuttingi,Nutting's Flycatcher,English,true
22700433,Myiarchus crinitus,Great Crested Flycatcher,English,true
22700436,Myiarchus tyrannulus,Brown-crested Flycatcher,English,true
22700485,Tyrannus melancholicus,Tropical Kingbird,English,true
22700497,Tyrannus verticalis,Western Kingbird,English,true
22700500,Tyrannus forficatus,Scissor-tailed Flycatcher,English,true
22700503,Tyrannus savana,Fork-tailed Flycatcher,English,true
22700506,Tyrannus tyrannus,Eastern Kingbird,English,true
22700509,Tyrannus dominicensis,Gray Kingbird,English,false
22700509,Tyrannus dominicensis,Grey Kingbird,English,true
22700533,Megarynchus pitangua,Boat-billed Flycatcher,English,true
22700536,Conopias albovittatus,White-ringed Flycatcher,English,true
103682222,Myiodynastes maculatus,Northern Streaked Flycatcher,English,true
22700580,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,English,true
22700583,Myiozetetes cayanensis,Rusty-margined Flycatcher,English,true
22700586,Myiozetetes similis,Social Flycatcher,English,true
22700589,Myiozetetes granadensis,Gray-capped Flycatcher,English,false
22700589,Myiozetetes granadensis,Grey-capped Flycatcher,English,true
22700638,Pachyramphus versicolor,Barred Becard,English,true
22700641,Pachyramphus cinnamomeus,Cinnamon Becard,English,true
22700670,Pachyramphus aglaiae,Rose-throated Becard,English,true
22700692,Tityra inquisitor,Black-crowned Tityra,English,true
22700874,Cotinga ridgwayi,Turquoise Cotinga,English,true
22700933,Cephalopterus glabricollis,Bare-necked Umbrellabird,English,true
22700946,Procnias tricarunculatus,Three-wattled Bellbird,English,true
22700982,Oxyruncus cristatus,Sharpbill,English,true
22700994,Ceratopipra mentalis,Red-capped Manakin,English,true
22701009,Pseudopipra pipra,White-crowned Manakin,English,true
22701012,Lepidothrix coronata,Blue-crowned Manakin,English,true
22701071,Chiroxiphia linearis,Long-tailed Manakin,English,true
22701103,Manacus candei,White-collared Manakin,English,true
22701106,Manacus aurantiacus,Orange-collared Manakin,English,true
22701223,Cymbilaimus lineatus,Fasciated Antshrike,English,true
22701293,Thamnophilus bridgesi,Black-hooded Antshrike,English,true
22701381,Dysithamnus striaticeps,Streak-crowned Antvireo,English,true
103657467,Myrmotherula axillaris,White-flanked Antwren,English,true
22701505,Myrmotherula schisticolor,Slaty Antwren,English,true
22701589,Microrhopias quixensis,Dot-winged Antwren,English,true
22701650,Euchrepomis callinota,Rufous-rumped Antwren,English,true
22701669,Cercomacroides tyrannina,Dusky Antbird,English,true
22701746,Gymnocichla nudiceps,Bare-crowned Antbird,English,true
103659811,Poliocrania exsul,Chestnut-backed Antbird,English,true
22701911,Hylophylax naevioides,Spotted Antbird,English,true
22701971,Phaenostictus mcleannani,Ocellated Antbird,English,true
22702968,Sclerurus albigularis,Gray-throated Leaftosser,English,false
22702968,Sclerurus albigularis,Grey-throated Leaftosser,English,true
22703510,Scytalopus argentifrons,Silvery-fronted Tapaculo,English,true
22705234,Vireo solitarius,Blue-headed Vireo,English,true
22705237,Vireo flavifrons,Yellow-throated Vireo,English,true
22705240,Vireo philadelphicus,Philadelphia Vireo,English,true
22708136,Ptiliogonys caudatus,Long-tailed Silky-flycatcher,English,true
22708142,Phainoptila melanoxantha,Black-and-yellow Phainoptila,English,false
22708142,Phainoptila melanoxantha,Black-and-yellow Silky-flycatcher,English,true
22708153,Bombycilla cedrorum,Cedar Waxwing,English,true
22708163,Cinclus mexicanus,American Dipper,English,true
22708599,Myadestes melanops,Black-faced Solitaire,English,true
22708627,Catharus gracilirostris,Black-billed Nightingale-Thrush,English,false
22708627,Catharus gracilirostris,Black-billed Nightingale-thrush,English,true
22708658,Catharus minimus,Gray-cheeked Thrush,English,false
22708658,Catharus minimus,Grey-cheeked Thrush,English,true
22708844,Turdus nigrescens,Sooty Robin,English,false
22708844,Turdus nigrescens,Sooty Thrush,English,true
22708905,Turdus obsoletus,Pale-vented Thrush,English,true
22708938,Turdus assimilis,White-throated Robin,English,false
22708938,Turdus assimilis,White-throated Thrush,English,true
22711013,Dumetella carolinensis,Gray Catbird,English,false
22711013,Dumetella carolinensis,Grey Catbird,English,true
22711332,Salpinctes obsoletus,Rock Wren,English,true
103886997,Cistothorus platensis,Grass Wren,English,true
22711427,Pheugopedius rutilus,Rufous-breasted Wren,English,true
22711435,Cantorchilus semibadius,Riverside Wren,English,true
22711438,Cantorchilus nigricapillus,Bay Wren,English,true
22711447,Thryophilus pleurostictus,Banded Wren,English,true
103889550,Cantorchilus modestus,Plain Wren,English,true
22711500,Troglodytes ochraceus,Ochraceous Wren,English,true
22711512,Thryorchilus browni,Timberline Wren,English,true
103889800,Henicorhina leucophrys,Grey-breasted Wood-wren,English,true
22711537,Microcerculus philomela,Nightingale Wren,English,false
22711537,Microcerculus philomela,Northern Nightingale-Wren,English,false
22711537,Microcerculus philomela,Northern Nightingale-wren,English,true
22711542,Microcerculus marginatus,Scaly-breasted Wren,English,false
22711542,Microcerculus marginatus,Southern Nightingale-Wren,English,false
22711542,Microcerculus marginatus,Southern Nightingale-wren,English,true
22711574,Microbates cinereiventris,Half-collared Gnatwren,English,false
22711574,Microbates cinereiventris,Tawny-faced Gnatwren,English,true
103882288,Polioptila plumbea,Tropical Gnatcatcher,English,true
22712057,Tachycineta bicolor,Tree Swallow,English,true
22712098,Progne subis,Purple Martin,English,true
22712427,Petrochelidon pyrrhonota,American Cliff Swallow,English,false
22712427,Petrochelidon pyrrhonota,Cliff Swallow,English,true
22721064,Melospiza lincolnii,Lincoln's Sparrow,English,true
103780243,Passerculus sandwichensis,Savannah Sparrow,English,true
22721191,Chondestes grammacus,Lark Sparrow,English,true
22721621,Leiothlypis peregrina,Tennessee Warbler,English,true
22721624,Leiothlypis celata,Orange-crowned Warbler,English,true
22721627,Leiothlypis ruficapilla,Nashville Warbler,English,true
22721664,Setophaga pensylvanica,Chestnut-sided Warbler,English,true
22721667,Setophaga magnolia,Magnolia Warbler,English,true
22721670,Setophaga tigrina,Cape May Warbler,English,true
22721683,Setophaga townsendi,Townsend's Warbler,English,true
22721695,Setophaga fusca,Blackburnian Warbler,English,true
22721719,Setophaga pinus,Pine Warbler,English,true
22721725,Setophaga discolor,Prairie Warbler,English,true
22721758,Mniotilta varia,Black-and-White Warbler,English,false
22721758,Mniotilta varia,Black-and-white Warbler,English,true
22721762,Setophaga ruticilla,American Redstart,English,true
22721765,Protonotaria citrea,Prothonotary Warbler,English,true
22721768,Helmitheros vermivorum,Worm-eating Warbler,English,true
22721793,Parkesia noveboracensis,Northern Waterthrush,English,true
22721803,Parkesia motacilla,Louisiana Waterthrush,English,true
22721812,Geothlypis formosa,Kentucky Warbler,English,true
22721818,Oporornis agilis,Connecticut Warbler,English,true
22721824,Geothlypis philadelphia,Mourning Warbler,English,true
22721836,Geothlypis trichas,Common Yellowthroat,English,true
22721876,Setophaga citrina,Hooded Warbler,English,true
22721879,Cardellina pusilla,Wilson's Warbler,English,true
22721882,Cardellina canadensis,Canada Warbler,English,true
22722054,Zeledonia coronata,Wrenthrush,English,true
22722080,Coereba flaveola,Bananaquit,English,true
22722281,Chrysothlypis chrysomelas,Black-and-yellow Tanager,English,true
22722359,Lanio leucothorax,White-throated Shrike-Tanager,English,false
22722359,Lanio leucothorax,White-throated Shrike-tanager,English,true
22722430,Habia atrimaxillaris,Black-cheeked Ant Tanager,English,false
22722430,Habia atrimaxillaris,Black-cheeked Ant-Tanager,English,false
22722430,Habia atrimaxillaris,Black-cheeked Ant-tanager,English,true
22722456,Piranga rubra,Summer Tanager,English,true
22722466,Piranga olivacea,Scarlet Tanager,English,true
22722471,Piranga ludoviciana,Western Tanager,English,true
22722803,Tangara inornata,Plain-coloured Tanager,English,false
22722803,Tangara inornata,Plain-colored Tanager,English,true
22722918,Tangara larvata,Golden-hooded Tanager,English,true
22722924,Tangara dowii,Spangle-cheeked Tanager,English,true
22722991,Dacnis cayana,Blue Dacnis,English,true
22723000,Chlorophanes spiza,Green Honeycreeper,English,true
22723128,Acanthidops bairdi,Peg-billed Finch,English,true
105963139,Sporophila nigricollis,Yellow-bellied Seedeater,English,true
22723478,Sporophila minuta,Ruddy-breasted Seedeater,English,true
22723522,Sporophila nuttingi,Nicaraguan Seed Finch,English,false
22723522,Sporophila nuttingi,Nicaraguan Seed-Finch,English,false
22723522,Sporophila nuttingi,Nicaraguan Seed-finch,English,true
22723640,Diglossa plumbea,Slaty Flower-piercer,English,false
22723640,Diglossa plumbea,Slaty Flowerpiercer,English,true
22723792,Pinaroloxias inornata,Cocos Island Finch,English,false
22723792,Pinaroloxias inornata,Cocos Finch,English,true
22723796,Spiza americana,Dickcissel,English,true
22723816,Pheucticus melanocephalus,Black-headed Grosbeak,English,true
22723846,Saltator grossus,Slate-coloured Grosbeak,English,false
22723846,Saltator grossus,Slate-colored Grosbeak,English,true
22723869,Saltator atriceps,Black-headed Saltator,English,true
22723872,Saltator maximus,Buff-throated Saltator,English,true
103793298,Icterus spurius,Orchard Oriole,English,true
22724169,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,English,true
22724367,Dolichonyx oryzivorus,Bobolink,English,true
22724857,Sipia laemosticta,Dull-mantled Antbird,English,true
22725270,Patagioenas albilinea,Southern Band-tailed Pigeon,English,true
22725723,Phaethornis longirostris,Long-billed Hermit,English,true
22725795,Lampornis castaneoventris,White-throated Mountaingem,English,false
22725795,Lampornis castaneoventris,White-throated Mountain-gem,English,true
22725806,Lampornis cinereicauda,Grey-tailed Mountain-gem,English,true
22726200,Pteroglossus torquatus,Collared Araçari,English,true
22726263,Aulacorhynchus caeruleogularis,Blue-throated Toucanet,English,true
22726489,Hylatomus lineatus,Lineated Woodpecker,English,true
22726696,Thalurania colombica,Crowned Woodnymph,English,true
22726830,Trogon elegans,Elegant Trogon,English,true
22727740,Circus hudsonius,Northern Harrier,English,true
22727999,Ramphastos ambiguus,Yellow-throated Toucan,English,true
22728182,Butorides striata,Striated Heron,English,false
22728182,Butorides striata,بلشون محزز,Arabic,false
22728182,Butorides striata,Green-backed Heron,English,true
22729005,Glaucidium costaricanum,Costa Rican Pygmy Owl,English,false
22729005,Glaucidium costaricanum,Costa Rican Pygmy-Owl,English,false
22729005,Glaucidium costaricanum,Costa Rican Pygmy-owl,English,true
22729012,Glaucidium griseiceps,Central American Pygmy Owl,English,false
22729012,Glaucidium griseiceps,Central American Pygmy-Owl,English,false
22729012,Glaucidium griseiceps,Central American Pygmy-owl,English,true
22729036,Lampornis calolaemus,Purple-throated Mountaingem,English,false
22729036,Lampornis calolaemus,Purple-throated Mountain-gem ,English,true
22729060,Thamnophilus atrinucha,Western Slaty-antshrike,English,false
22729060,Thamnophilus atrinucha,Western Slaty Antshrike,English,false
22729060,Thamnophilus atrinucha,Western Slaty-Antshrike,English,false
22729060,Thamnophilus atrinucha,Black-crowned Antshrike,English,true
22729087,Ramphocelus costaricensis,Cherrie's Tanager,English,true
22729123,Icterus bullockiorum,Bullock's Oriole,English,true
22730119,Chaetura fumosa,Costa Rican Swift,English,true
22730147,Phaethornis striigularis,Stripe-throated Hermit,English,true
22730168,Amazilia tzacatl,Rufous-tailed Hummingbird,English,true
22731699,Myiobius sulphureipygius,Sulphur-rumped Myiobius,English,false
22731699,Myiobius sulphureipygius,Sulphur-rumped Flycatcher,English,true
22712152,Stelgidopteryx serripennis,Northern Rough-winged Swallow,English,true
45093155,Colinus leucopogon,Spot-bellied Bobwhite,English,true
45418555,Eupsittula astec,Aztec Parakeet,English,true
45429607,Pionus menstruus,Blue-headed Parrot,English,true
61214753,Crypturellus cinnamomeus,Eastern Thicket Tinamou,English,true
61686959,Trogon violaceus,Violaceous Trogon,English,true
61692251,Trogon collaris,Collared Trogon,English,true
61769583,Megascops vermiculatus,Vermiculated Screech-owl,English,true
61815999,Glaucidium brasilianum,Ferruginous Pygmy-owl,English,true
62120280,Gallinula galeata,Common Gallinule,English,true
62144610,Neomorphus geoffroyi,Rufous-vented Ground-cuckoo,English,true
62169677,Fulica americana,American Coot,English,true
22678169,Crypturellus soui,Little Tinamou,English,true
22690736,Zenaida macroura,American Mourning Dove,English,false
22690736,Zenaida macroura,Mourning Dove,English,true
22692282,Micropygia schomburgkii,Ocellated Crake,English,true
22692349,Laterallus exilis,Gray-breasted Crake,English,false
22692349,Laterallus exilis,Grey-breasted Crake,English,true
22692601,Amaurolimnas concolor,Uniform Crake,English,true
22733956,Zenaida asiatica,White-winged Dove,English,true
203072,Sceloporus malachiticus,Green Spiny Lizard,English,true
55824,Trachycephalus typhonius,Rana Lechera Comun,Spanish; Castilian,false
8241,Eumops auripendulus,Black Bonneted Bat,English,false
8241,Eumops auripendulus,Shaw’s Mastiff Bat,English,true
21879,Thyroptera tricolor,Spix's Disk-winged Bat,English,true
11509,Leopardus pardalis,Gato Onza,Spanish; Castilian,false
11509,Leopardus pardalis,Manigordo,Spanish; Castilian,false
11509,Leopardus pardalis,Ocelote,Spanish; Castilian,false
11509,Leopardus pardalis,Tigrillo,Spanish; Castilian,false
11509,Leopardus pardalis,Ocelot,English,true
18868,Puma concolor,Cougar,English,false
18868,Puma concolor,Deer Tiger,English,false
18868,Puma concolor,Mountain Lion,English,false
18868,Puma concolor,Red Tiger,English,false
18868,Puma concolor,León Americano,Spanish; Castilian,false
18868,Puma concolor,León Bayo,Spanish; Castilian,false
18868,Puma concolor,León Colorado,Spanish; Castilian,false
18868,Puma concolor,León De Montaña,Spanish; Castilian,false
18868,Puma concolor,Mitzli,Spanish; Castilian,false
18868,Puma concolor,Onza Bermeja,Spanish; Castilian,false
18868,Puma concolor,Puma,English,true
19501,Rhinoclemmys annulata,Brown Land Turtle,English,false
19501,Rhinoclemmys annulata,Furrowed Land Terrapin,English,false
19501,Rhinoclemmys annulata,Brown Wood Turtle,English,true
19503,Rhinoclemmys funerea,Black River Turtle,English,false
19503,Rhinoclemmys funerea,Black Terrapin,English,false
19503,Rhinoclemmys funerea,Black Wood Turtle,English,true
11005,Kinosternon angustipons,Narrow-bridged Mud Turtle,English,true
22730409,Gymnopithys bicolor,Bicolored Antbird,English,true
103660162,Hafferia zeledoni,Zeledon's Antbird,English,true
103661278,Sittasomus griseus,Western Olivaceous Woodcreeper,English,true
103672251,Automolus virgatus,Western Woodhaunter,English,true
103679884,Platyrinchus albogularis,Western White-throated Spadebill,English,true
103683917,Contopus bogotensis,Northern Tropical Pewee,English,true
103887650,Campylorhynchus capistratus,Rufous-backed Wren,English,true
103889576,Cantorchilus zeledoni,Canebrake Wren,English,true
105209254,Craugastor gabbi,Gabb's Dirt Frog,English,true
22693431,Calidris ferruginea,Bécasseau cocorli,French,false
22693431,Calidris ferruginea,كروان الماء,Arabic,false
22693431,Calidris ferruginea,Curlew Sandpiper,English,true
22699554,Lophotriccus pileatus,Scale-crested Pygmy Tyrant,English,false
22699554,Lophotriccus pileatus,Scale-crested Pygmy-Tyrant,English,false
22699554,Lophotriccus pileatus,Scale-crested Pygmy-tyrant,English,true
22699787,Contopus cooperi,Olive-sided Flycatcher,English,true
22700354,Attila spadiceus,Bright-rumped Attila,English,true
22700907,Carpodectes antoniae,Yellow-billed Cotinga,English,true
22701074,Chiroxiphia lanceolata,Lance-tailed Manakin,English,true
22701378,Dysithamnus mentalis,Plain Antvireo,English,true
22678148,Tinamus major,Great Tinamou,English,true
22703362,Grallaricula flavirostris,Ochre-breasted Antpitta,English,true
103886826,Troglodytes aedon,House Wren,English,true
22693447,Calidris subruficollis,Bécasseau roussâtre,French,false
22693447,Calidris subruficollis,Correlimos Canelo,Spanish; Castilian,false
22693447,Calidris subruficollis,Buff-breasted Sandpiper,English,true
22693764,Charadrius semipalmatus,Semipalmated Plover,English,true
103676541,Corapipo leucorrhoa,White-ruffed Manakin,English,true
103680303,Leptopogon superciliaris,Slaty-capped Flycatcher,English,true
22731691,Tolmomyias flavotectus,Yellow-winged Flatbill,English,true
103677449,Schiffornis veraepacis,Northern Mourner,English,true
103680835,Zimmerius parvus,Mistletoe Tyrannulet,English,true
103660237,Thamnistes anabatinus,Western Russet Antshrike,English,true
103670275,Xiphorhynchus aequatorialis,Southern Spotted Woodcreeper,English,true
103670743,Lepidocolaptes neglectus,Southern Spot-crowned Woodcreeper,English,true
103693676,Hylophilus viridiflavus,Yellow-green Greenlet,English,true
112686013,Oedipina berlini,Berlin's Flat-headed Salamander,English,true
103693796,Tunchiornis ochraceiceps,Tawny-crowned Greenlet,English,true
105209514,Craugastor stejnegerianus,Stejneger's Robber Frog,English,true
198518,Tantilla schistosa,Red Earth Centipede Snake,English,true
199753,Marisora unimarginata,Central American Mabuya,English,true
197469,Clelia scytalina,Mexican Snake Eater,English,true
11352,Lasiurus intermedius,Northern Yellow Bat,English,true
13046,Melanomys caliginosus,Dusky Rice Rat,English,false
14156,Myotis elegans,Elegant Myotis,English,true
14999,Nyctomys sumichrasti,Vesper Rat,English,false
15248,Oligoryzomys fulvescens,Fulvous Pygmy Rice Rat,English,false
15585,Handleyomys alfaroi,Alfaro's Rice Rat,English,false
15592,Oryzomys couesi,Coues's Rice Rat,English,false
15612,Handleyomys rostratus,Long-nosed Rice Rat,English,false
15666,Ototylomys phyllotis,Big-eared Climbing Rat,English,false
18709,Pteronotus personatus,Wagner's Mustached Bat,English,true
19408,Reithrodontomys gracilis,Slender Harvest Mouse,English,false
19411,Reithrodontomys mexicanus,Mexican Harvest Mouse,English,false
19417,Reithrodontomys sumichrasti,Sumichrast's Harvest Mouse,English,true
20001,Sciurus deppei,Deppe's Squirrel,English,false
20001,Sciurus deppei,Ardilla De Deppe,Spanish; Castilian,false
20001,Sciurus deppei,Ardilla De Los Pinos,Spanish; Castilian,false
20001,Sciurus deppei,Écureuil De Deppe,French,false
20001,Sciurus deppei,Écureuil Des Pins,French,false
20010,Sciurus granatensis,Red-tailed Squirrel,English,false
20221,Sigmodontomys alfari,Alfaro's Rice Water Rat,English,false
20221,Sigmodontomys alfari,Short-tailed Sigmodontomys,English,false
20221,Sigmodontomys alfari,Raton Arrozalero,Spanish; Castilian,false
21984,Lophostoma brasiliense,Pygmy Round-eared Bat,English,false
136398,Cryptotis merriami,Merriam's Small-eared Shrew,English,false
136426,Sigmodon hirsutus,Southern Cotton Rat,English,true
197429,Holcosus festivus,Middle American Ameiva,English,true
198925,Masticophis mentovarius,Neotropical Whip Snake,English,true
203058,Loxopholis southi,Northern Spectacled Lizard,English,true
203060,Ptychoglossus plicatus,Taylor's Largescale Lizard,English,true
203181,Holcosus leptophrys,Delicate Whiptail,English,false
203181,Holcosus leptophrys,Delicate Ameiva,English,true
203213,Ungaliophis panamensis,Panamanian Dwarf Boa,English,true
203281,Chironius grandisquamis,Ecuador Sipo,English,true
203290,Dendrophidion percarinatum,South American Forest Racer,English,true
203325,Tantilla reticulata,Litter Snake,English,false
203325,Tantilla reticulata,Reticulate Centipede Snake,English,true
47804700,Heteromys desmarestianus,Desmarest's Spiny Pocket Mouse,English,true
176738,Hydrophis platurus,Pelagic Sea Snake,English,false
176738,Hydrophis platurus,Serpent marin jaune,French,false
176738,Hydrophis platurus,Serpiente Marina Amarilla,Spanish; Castilian,false
176738,Hydrophis platurus,افعى المحيطات,Arabic,false
176738,Hydrophis platurus,Yellow-bellied Sea Snake,English,true
22695998,Harpia harpyja,American Harpy Eagle,English,false
22695998,Harpia harpyja,Aguila Arpía,Spanish; Castilian,false
22695998,Harpia harpyja,Aguila Harpía,Spanish; Castilian,false
22695998,Harpia harpyja,Arpía,Spanish; Castilian,false
22695998,Harpia harpyja,Arpía Mayor,Spanish; Castilian,false
22695998,Harpia harpyja,Harpía,Spanish; Castilian,false
22695998,Harpia harpyja,Harpy Eagle,English,true
22695991,Morphnus guianensis,Guianan Crested Eagle,English,false
22695991,Morphnus guianensis,Aguila Crestada,Spanish; Castilian,false
