internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
56658,Diasporus hylaeformis,"Eleutherodactylus hylaeformis (Cope, 1875)",Eleutherodactylus,hylaeformis,"(Cope, 1875)",,
56658,Diasporus hylaeformis,"Pristimantis  hylaeformis (Cope, 1875)",Pristimantis ,hylaeformis,"(Cope, 1875)",,
56757,Craugastor melanostictus,"Lithodytes melanostictus Cope, 1875",Lithodytes,melanostictus,"Cope, 1875",,
56757,Craugastor melanostictus,"Hylodes platyrhynchus Günther, 1900",Hylodes,platyrhynchus,"Günther, 1900",,
56757,Craugastor melanostictus,"Hylodes melanostictus (Cope, 1875)",Hylodes,melanostictus,"(Cope, 1875)",,
56757,Craugastor melanostictus,"Eleutherodactylus platyrhynchus (Günther, 1900)",Eleutherodactylus,platyrhynchus,"(Günther, 1900)",,
56757,Craugastor melanostictus,"Eleutherodactylus melanostictus (Cope, 1875)",Eleutherodactylus,melanostictus,"(Cope, 1875)",,
56828,Pristimantis pardalis,"Eleutherodactylus pardalis (Taylor, 1952)",Eleutherodactylus,pardalis,"(Taylor, 1952)",,
56828,Pristimantis pardalis,"Syrrhopus  pardalis  Barbour, 1928",Syrrhopus ,pardalis ,"Barbour, 1928",,
56873,Craugastor polyptychus,"Eleutherodactylus polyptychus (Cope, 1886)",Eleutherodactylus,polyptychus,"(Cope, 1886)",,
56873,Craugastor polyptychus,"Microbatrachylus polyptychus (Cope, 1886)",Microbatrachylus,polyptychus,"(Cope, 1886)",,
56873,Craugastor polyptychus,"Hylodes polyptychus Cope, 1886",Hylodes,polyptychus,"Cope, 1886",,
56901,Craugastor ranoides,"Liohyla ranoides (Cope, 1886)",Liohyla,ranoides,"(Cope, 1886)",,
56901,Craugastor ranoides,"Liohyla pittieri Günther, 1900",Liohyla,pittieri,"Günther, 1900",,
56901,Craugastor ranoides,"Eleutherodactylus ranoides (Cope, 1886)",Eleutherodactylus,ranoides,"(Cope, 1886)",,
56901,Craugastor ranoides,"Eleutherodactylus pittieri (Günther, 1900)",Eleutherodactylus,pittieri,"(Günther, 1900)",,
56901,Craugastor ranoides,"Hylodes ranoides (Cope, 1886)",Hylodes,ranoides,"(Cope, 1886)",,
56901,Craugastor ranoides,"Hylodes pittieri (Günther, 1900)",Hylodes,pittieri,"(Günther, 1900)",,
56901,Craugastor ranoides,"Lithodytes  ranoides Cope, 1886",Lithodytes ,ranoides,"Cope, 1886",,
56913,Craugastor rhyacobatrachus,"Eleutherodactylus rhyacobatrachus Campbell & Savage, 2000",Eleutherodactylus,rhyacobatrachus,"Campbell & Savage, 2000",,
56916,Pristimantis ridens,"Phyllobates  ridens  Cope, 1866",Phyllobates ,ridens," Cope, 1866",,
56916,Pristimantis ridens,"Eleutherodactylus ridens (Cope, 1866)",Eleutherodactylus,ridens,"(Cope, 1866)",,
56916,Pristimantis ridens,"Hypodictyon  ridens (Cope, 1866)",Hypodictyon ,ridens,"(Cope, 1866)",,
56916,Pristimantis ridens,"Syrrhopus  ridens (Cope, 1866)",Syrrhopus ,ridens,"(Cope, 1866)",,
56916,Pristimantis ridens,"Syrrhopus  molinoi  Barbour, 1928",Syrrhopus ,molinoi," Barbour, 1928",,
56992,Craugastor talamancae,"Eleutherodactylus talamancae Dunn, 1931",Eleutherodactylus,talamancae,"Dunn, 1931",,
57022,Craugastor underwoodi,"Hylodes underwoodi Boulenger, 1896",Hylodes,underwoodi,"Boulenger, 1896",,
57022,Craugastor underwoodi,"Eleutherodactylus underwoodi (Boulenger, 1896)",Eleutherodactylus,underwoodi,"(Boulenger, 1896)",,
57022,Craugastor underwoodi,"Microbatrachylus underwoodi (Boulenger, 1896)",Microbatrachylus,underwoodi,"(Boulenger, 1896)",,
57158,Leptodactylus poecilochilus,"Leptodactylus  quadrivittatus  Cope, 1893",Leptodactylus ,quadrivittatus ,"Cope, 1893",,
57158,Leptodactylus poecilochilus,"Leptodactylus  maculilabris  Boulenger, 1896",Leptodactylus ,maculilabris ,"Boulenger, 1896",,
57158,Leptodactylus poecilochilus,"Leptodactylus diptychus Boulenger, 1918",Leptodactylus,diptychus,"Boulenger, 1918",,
57158,Leptodactylus poecilochilus,"Cystignathus  poecilochilus  Cope, 1862",Cystignathus ,poecilochilus ,"Cope, 1862",,
58746,Lithobates vibicarius,"Rana vibicaria (Cope, 1894)",Rana,vibicaria,"(Cope, 1894)",,
58746,Lithobates vibicarius,"Rana godmani Günther, 1900",Rana,godmani,"Günther, 1900",,
58746,Lithobates vibicarius,"Lithobates vibicaria (Cope, 1894) [orth. error]",Lithobates,vibicaria,"(Cope, 1894) [orth. error]",,
58746,Lithobates vibicarius,"Levirana vibicaria Cope, 1894",Levirana,vibicaria,"Cope, 1894",,
59177,Bolitoglossa marmorea,"Magnadigita  marmorea  Tanner & Brame, 1961",Magnadigita ,marmorea ,"Tanner & Brame, 1961",,
59200,Bolitoglossa robusta,"Magnadigita  robusta (Cope, 1894)",Magnadigita ,robusta,"(Cope, 1894)",,
59200,Bolitoglossa robusta,"Oedipus  robustus  Cope, 1894",Oedipus ,robustus ,"Cope, 1894",,
59305,Oedipina alfaroi,"Oedipus  alfaroi (Dunn, 1921)",Oedipus ,alfaroi,"(Dunn, 1921)",,
59309,Oedipina collaris,"Oedipina serpens Taylor, 1949",Oedipina,serpens,"Taylor, 1949",,
59309,Oedipina collaris,"Spelerpes  collaris  Stejneger, 1907",Spelerpes ,collaris ,"Stejneger, 1907",,
59309,Oedipina collaris,"Oedipus  collaris Dunn, 1924",Oedipus ,collaris,"Dunn, 1924",,
59548,Dermophis parviceps,"Siphonops parviceps Dunn, 1924",Siphonops,parviceps,"Dunn, 1924",,
59548,Dermophis parviceps,"Gymnopis  parviceps (Dunn, 1924)",Gymnopis ,parviceps,"(Dunn, 1924)",,
59562,Gymnopis multiplicata,"Siphonops simus Cope, 1877",Siphonops,simus,"Cope, 1877",,
59562,Gymnopis multiplicata,"Siphonops proximus Cope, 1877",Siphonops,proximus,"Cope, 1877",,
59562,Gymnopis multiplicata,"Dermophis  proximus (Cope, 1877)",Dermophis ,proximus,"(Cope, 1877)",,
59562,Gymnopis multiplicata,"Dermophis  simus (Cope, 1877)",Dermophis ,simus,"(Cope, 1877)",,
59562,Gymnopis multiplicata,"Cryptopsophis  multiplicatus (Peters, 1878)",Cryptopsophis ,multiplicatus,"(Peters, 1878)",,
59562,Gymnopis multiplicata,"Gymnopis  sima (Cope, 1877)",Gymnopis ,sima,"(Cope, 1877)",,
59562,Gymnopis multiplicata,"Gymnopis  proxima (Cope, 1877)",Gymnopis ,proxima,"(Cope, 1877)",,
59562,Gymnopis multiplicata,"Cryptopsophis  simus (Cope, 1877)",Cryptopsophis ,simus,"(Cope, 1877)",,
61750,Incilius aucoinae,"Bufo aucoinae O'Neill and Mendelson, 2004",Bufo,aucoinae,"O'Neill and Mendelson, 2004",,
3172,Incilius periglenes,"Bufo periglenes Savage, 1967",Bufo,periglenes,"Savage, 1967",,
54664,Incilius holdridgei,"Bufo holdridgei Taylor, 1952",Bufo,holdridgei,"Taylor, 1952",,
54705,Incilius melanochlorus,"Bufo melanochlorus Cope, 1877",Bufo,melanochlorus,"Cope, 1877",,
55037,Hyalinobatrachium vireovittatum,"Centrolenella vireovittata Starrett & Savage, 1973",Centrolenella,vireovittata,"Starrett & Savage, 1973",,
55294,Agalychnis saltator,"Phyllomedusa  saltator  (Taylor, 1955)",Phyllomedusa ,saltator ,"(Taylor, 1955)",,
55310,Duellmanohyla rufioculis,"Hyla  rufioculis  Taylor, 1952",Hyla ,rufioculis ,"Taylor, 1952",,
55603,Isthmohyla pictipes,"Hyla  punctariola  ssp. moesta  Cope, 1875",Hyla ,punctariola ,,subspecies,"Cope, 1875"
55603,Isthmohyla pictipes,"Hyla  punctariola  ssp. monticola  Cope, 1875",Hyla ,punctariola ,,subspecies,"Cope, 1875"
55603,Isthmohyla pictipes,"Hyla  moesta (Cope, 1875)",Hyla ,moesta,"(Cope, 1875)",,
55603,Isthmohyla pictipes,"Hyla  monticola (Cope, 1875)",Hyla ,monticola,"(Cope, 1875)",,
55603,Isthmohyla pictipes,"Hyla  pictipes (Cope, 1875)",Hyla ,pictipes,"(Cope, 1875)",,
55603,Isthmohyla pictipes,"Hyla  punctariola  ssp. pictipes  Cope, 1875",Hyla ,punctariola ,,subspecies,"Cope, 1875"
55697,Isthmohyla xanthosticta,"Hyla  xanthosticta  Duellman, 1968",Hyla ,xanthosticta ,"Duellman, 1968",,
56009,Smilisca puma,"Hyla  puma  Cope, 1885",Hyla ,puma ,"Cope, 1885",,
56009,Smilisca puma,"Hyla  wellmanorum  Taylor, 1952",Hyla ,wellmanorum ,"Taylor, 1952",,
56009,Smilisca puma,"Smilisca  wellmanorum (Taylor, 1952)",Smilisca ,wellmanorum,"(Taylor, 1952)",,
56414,Craugastor andi,"Eleutherodactylus andi Savage, 1974",Eleutherodactylus,andi,"Savage, 1974",,
56418,Craugastor angelicus,"Eleutherodactylus angelicus Savage, 1975",Eleutherodactylus,angelicus,"Savage, 1975",,
56540,Craugastor cuaquero,"Eleutherodactylus cuaquero Savage, 1980",Eleutherodactylus,cuaquero,"Savage, 1980",,
56588,Craugastor escoces,"Eleutherodactylus escoces Savage, 1975",Eleutherodactylus,escoces,"Savage, 1975",,
56603,Craugastor fleischmanni,"Lithodytes euryglossus Cope, 1894",Lithodytes,euryglossus,"Cope, 1894",,
56603,Craugastor fleischmanni,"Liohyla fleischmanni (Boettger, 1892)",Liohyla,fleischmanni,"(Boettger, 1892)",,
56603,Craugastor fleischmanni,"Liohyla engytympanum Günther, 1900",Liohyla,engytympanum,"Günther, 1900",,
56603,Craugastor fleischmanni,"Hylodes euryglossus (Cope, 1894)",Hylodes,euryglossus,"(Cope, 1894)",,
56603,Craugastor fleischmanni,"Eleutherodactylus fleischmanni (Boettger, 1892)",Eleutherodactylus,fleischmanni,"(Boettger, 1892)",,
56603,Craugastor fleischmanni,"Eleutherodactylus engytympanum (Günther, 1900)",Eleutherodactylus,engytympanum,"(Günther, 1900)",,
56603,Craugastor fleischmanni,"Eleutherodactylus euryglossus (Cope, 1984)",Eleutherodactylus,euryglossus,"(Cope, 1984)",,
56603,Craugastor fleischmanni,"Hylodes fleischmanni Boettger, 1892",Hylodes,fleischmanni,"Boettger, 1892",,
56766,Craugastor mimus,"Eleutherodactylus mimus Taylor, 1955",Eleutherodactylus,mimus,"Taylor, 1955",,
56847,Craugastor persimilis,"Microbatrachyls persimilis (Barbour, 1926)",Microbatrachyls,persimilis,"(Barbour, 1926)",,
56847,Craugastor persimilis,"Eleutherodactylus persimilis Barbour, 1926",Eleutherodactylus,persimilis,"Barbour, 1926",,
56853,Craugastor phasma,"Eleutherodactylus phasma Lips & Savage, 1996",Eleutherodactylus,phasma,"Lips & Savage, 1996",,
56902,Craugastor rayo,"Eleutherodactylus  rayo Savage & DeWeese, 1979",Eleutherodactylus ,rayo,"Savage & DeWeese, 1979",,
57007,Diasporus tigrillo,"Pristimantis  tigrillo (Savage, 1997)",Pristimantis ,tigrillo,"(Savage, 1997)",,
57007,Diasporus tigrillo,"Eleutherodactylus tigrillo Savage, 1997",Eleutherodactylus,tigrillo,"Savage, 1997",,
59138,Bolitoglossa alvaradoi,"Bolitoglossa arborescandens Taylor, 1954",Bolitoglossa,arborescandens,"Taylor, 1954",,
59145,Bolitoglossa cerroensis,"Magnadigita  cerroensis  Taylor, 1952",Magnadigita ,cerroensis ,"Taylor, 1952",,
59186,Bolitoglossa nigrescens,"Magnadigita  nigrescens  Taylor, 1949",Magnadigita ,nigrescens ,"Taylor, 1949",,
59194,Bolitoglossa pesrubra,"Magnadigita  torresi  Taylor, 1952",Magnadigita ,torresi ,"Taylor, 1952",,
59194,Bolitoglossa pesrubra,"Magnadigita  pesrubra  Taylor, 1952",Magnadigita ,pesrubra ,"Taylor, 1952",,
59212,Bolitoglossa subpalmata,"Oedipus   subpalmatus (Boulenger, 1896)",Oedipus  ,subpalmatus,"(Boulenger, 1896)",,
59212,Bolitoglossa subpalmata,"Magnadigita  subpalmata (Boulenger, 1896)",Magnadigita ,subpalmata,"(Boulenger, 1896)",,
59212,Bolitoglossa subpalmata,"Spelerpes  subpalmatus  Boulenger, 1896",Spelerpes ,subpalmatus ,"Boulenger, 1896",,
59292,Nototriton abscondens,"Chiropterotriton  abscondens  Taylor, 1948",Chiropterotriton ,abscondens ,"Taylor, 1948",,
59299,Nototriton picadoi,"Oedipus  picadoi  (Stejneger, 1911)",Oedipus ,picadoi ,"(Stejneger, 1911)",,
59299,Nototriton picadoi,"Chiropterotriton  picadoi  (Stejneger, 1911)",Chiropterotriton ,picadoi ,"(Stejneger, 1911)",,
59299,Nototriton picadoi,"Spelerpes  picadoi  Stejneger, 1911",Spelerpes ,picadoi ,"Stejneger, 1911",,
59300,Nototriton richardi,"Chiropterotriton  richardi (Taylor, 1949)",Chiropterotriton ,richardi,"(Taylor, 1949)",,
59300,Nototriton richardi,"Parvimolge  richardi  Taylor, 1949",Parvimolge ,richardi ,"Taylor, 1949",,
59542,Dermophis costaricense,"Dermophis costaricensis Taylor, 1955 [orth. error]",Dermophis,costaricensis,"Taylor, 1955 [orth. error]",,
135768,Incilius guanacaste,"Crepidophryne guanacaste Vaughan & Mendelson, 2007",Crepidophryne,guanacaste,"Vaughan & Mendelson, 2007",,
136078,Incilius chompipe,"Crepidophryne  chompipe Vaughan & Mendelson, 2007",Crepidophryne ,chompipe,"Vaughan & Mendelson, 2007",,
67662806,Lampropeltis micropholis,"Lampropeltis triangulum ssp. micropholis Cope, 1860",Lampropeltis,triangulum,,subspecies,"Cope, 1860"
174480,Ctenosaura similis,"Iguana similis Gray, 1830",Iguana,similis,"Gray, 1830",,
190631,Senticolis triaspis,"Coluber triaspis Cope, 1866",Coluber,triaspis,"Cope, 1866",,
55455,Hyloscirtus colymba,"Hyla alvaradoi Taylor, 1952",Hyla,alvaradoi,"Taylor, 1952",,
55455,Hyloscirtus colymba,"Boana  colymba (Dunn, 1931)",Boana ,colymba,"(Dunn, 1931)",,
55455,Hyloscirtus colymba,"Hyla  colymba  Dunn, 1931",Hyla ,colymba ,"Dunn, 1931",,
22693468,Calidris pugnax,"Philomachus pugnax (Linnaeus, 1758)",Philomachus,pugnax,"(Linnaeus, 1758)",,
22693468,Calidris pugnax,"Tringa pugnax Linnaeus, 1758",Tringa,pugnax,"Linnaeus, 1758",,
88018392,Pteronotus mesoamericanus,"Pteronotus parnellii ssp. mesoamericanus Smith, 1972",Pteronotus,parnellii ssp. mesoamericanus,"Smith, 1972",,
88018592,Pteronotus rubiginosus,"Pteronotus parnellii ssp. rubiginosus Wagner, 1843",Pteronotus,parnellii ssp. rubiginosus,"Wagner, 1843",,
13560,Gardnerycteris crenulatum,"Mimon crenulatum (É. Geoffroy, 1810)",Mimon,crenulatum,"(É. Geoffroy, 1810)",,
90068710,Lampropeltis abnorma,"Lampropeltis triangulum ssp. abnorma (Bocourt, 1886)",Lampropeltis,triangulum,,subspecies,"(Bocourt, 1886)"
90068710,Lampropeltis abnorma,"Coronella formosa ssp. abnorma Bocourt, 1886",Coronella,formosa,,subspecies,"Bocourt, 1886"
56799,Craugastor obesus,"Eleutherodactylus obesus (Barbour, 1928)",Eleutherodactylus,obesus,"(Barbour, 1928)",,
56799,Craugastor obesus,"Syrrhopus obesus Barbour, 1928",Syrrhopus,obesus,"Barbour, 1928",,
22679789,Nomonyx dominicus,Oxyura dominica dominica Stotz et al. (1996),Oxyura dominica,dominica,Stotz et al. (1996),,
22679789,Nomonyx dominicus,"Oxyura dominica dominica Sibley and Monroe (1990, 1993)",Oxyura dominica,dominica,"Sibley and Monroe (1990, 1993)",,
22680163,Mareca americana,"Anas americana Gmelin, 1789",Anas,americana,"Gmelin, 1789",,
22680229,Spatula discors,"Anas discors Linnaeus, 1766",Anas,discors,"Linnaeus, 1766",,
22680233,Spatula cyanoptera,"Anas cyanoptera Vieillot, 1816",Anas,cyanoptera,"Vieillot, 1816",,
22683623,Megaceryle alcyon,Ceryle alcyon,Ceryle alcyon,,AERC TAC (2003),,
22683623,Megaceryle alcyon,Ceryle alcyon alcyon Cramp and Simmons (1977-1994),Ceryle alcyon,alcyon,Cramp and Simmons (1977-1994),,
22683623,Megaceryle alcyon,Ceryle alcyon,Ceryle alcyon,,BirdLife International (2004),,
22683623,Megaceryle alcyon,Ceryle alcyon,Ceryle alcyon,,Stotz et al. (1996),,
22685678,Psittacara finschi,"Aratinga finschi (Salvin, 1871)",Aratinga,finschi,"(Salvin, 1871)",,
22686097,Pyrilia haematotis,Gypopsitta haemototis,Gypopsitta haemototis,,BirdLife International (2008),,
22686097,Pyrilia haematotis,Pionopsitta haematotis,Pionopsitta haematotis,,Stotz et al. (1996),,
22686097,Pyrilia haematotis,Pionopsitta haematotis,Pionopsitta haematotis,,AOU checklist (1998 + supplements),,
22686097,Pyrilia haematotis,Pionopsitta haematotis,Pionopsitta haematotis,,"Sibley and Monroe (1990, 1993)",,
22686097,Pyrilia haematotis,Pionopsitta haematotis,Pionopsitta haematotis,,BirdLife International (2004),,
22686903,Glaucis aeneus,Glaucis aenea,Glaucis aenea,,Stotz et al. (1996),,
22686903,Glaucis aeneus,Glaucis aenea,Glaucis aenea,,"Sibley and Monroe (1990, 1993)",,
22686903,Glaucis aeneus,Glaucis aenea,Glaucis aenea,,BirdLife International (2004),,
22687035,Doryfera ludovicae,Doryfera ludoviciae ludoviciae Stotz et al. (1996),Doryfera ludoviciae,ludoviciae,Stotz et al. (1996),,
22687041,Campylopterus cuvierii,Phaeochroa cuvieri cuvieri AOU checklist (1998 + supplements),Phaeochroa cuvieri,cuvieri,AOU checklist (1998 + supplements),,
22687041,Campylopterus cuvierii,"Phaeochroa cuvierii (DeLattre & Bourcier, 1846)",Phaeochroa,cuvierii,"(DeLattre & Bourcier, 1846)",,
22687241,Lophornis helenae,Paphosia helenae helenae Stotz et al. (1996),Paphosia helenae,helenae,Stotz et al. (1996),,
22687247,Lophornis adorabilis,Paphosia adorabilis adorabilis Stotz et al. (1996),Paphosia adorabilis,adorabilis,Stotz et al. (1996),,
22687432,Amazilia eliciae,"Hylocharis eliciae (Bourcier & Mulsant, 1846)",Hylocharis,eliciae,"(Bourcier & Mulsant, 1846)",,
22687432,Amazilia eliciae,"Trochilus Eliciae Bourcier & Mulsant, 1846",Trochilus,Eliciae,"Bourcier & Mulsant, 1846",,
22687513,Amazilia candida,Agyrtria candida,Agyrtria candida,,del Hoyo et al. (1999),,
22687552,Amazilia amabilis,Polyerata amabilis,Polyerata amabilis,,del Hoyo et al. (1999),,
22687590,Amazilia saucerottei,Amazilia saucerrottei,Amazilia,saucerrottei,,,
22688153,Calliphlox bryantae,Philodice bryantae bryantae Stotz et al. (1996),Philodice bryantae,bryantae,Stotz et al. (1996),,
22688153,Calliphlox bryantae,"Philodice bryantae bryantae Sibley and Monroe (1990, 1993)",Philodice bryantae,bryantae,"Sibley and Monroe (1990, 1993)",,
22688774,Megascops choliba,Otus choliba,Otus choliba,,"Sibley and Monroe (1990, 1993)",,
22688774,Megascops choliba,Otus choliba,Otus choliba,,Stotz et al. (1996),,
22688774,Megascops choliba,Otus choliba,Otus choliba,,BirdLife International (2004),,
22688799,Megascops clarkii,Otus clarkii,Otus clarkii,,Stotz et al. (1996),,
22688799,Megascops clarkii,Otus clarkii,Otus clarkii,,"Sibley and Monroe (1990, 1993)",,
22688799,Megascops clarkii,Otus clarkii,Otus clarkii,,BirdLife International (2004),,
22689122,Ciccaba virgata,Ciccaba virgata AOU checklist (1998 + supplements),Ciccaba,virgata,AOU checklist (1998 + supplements),,
22689122,Ciccaba virgata,Ciccaba virgata BirdLife International (2004),Ciccaba,virgata,BirdLife International (2004),,
22689122,Ciccaba virgata,Ciccaba virgata Stotz et al. (1996),Ciccaba,virgata,Stotz et al. (1996),,
22689122,Ciccaba virgata,"Strix virgata (Cassin, 1850)",Strix,virgata,"(Cassin, 1850)",,
22689122,Ciccaba virgata,Ciccaba virgata SACC (2005),Ciccaba,virgata,SACC (2005),,
22689353,Athene cunicularia,"Speotyto cunicularia cunicularia Sibley and Monroe (1990, 1993)",Speotyto cunicularia,cunicularia,"Sibley and Monroe (1990, 1993)",,
22689353,Athene cunicularia,Speotyto cunicularia cunicularia Stotz et al. (1996),Speotyto cunicularia,cunicularia,Stotz et al. (1996),,
22689522,Asio clamator,"Asio clamator Sibley and Monroe (1990, 1993)",Asio,clamator,"Sibley and Monroe (1990, 1993)",,
22689522,Asio clamator,Rhinoptynx clamator Stotz et al. (1996),Rhinoptynx,clamator,Stotz et al. (1996),,
22689522,Asio clamator,"Pseudoscops clamator (Vieillot, 1807)",Pseudoscops,clamator,"(Vieillot, 1807)",,
22690290,Patagioenas cayennensis,Columba cayennensis,Columba cayennensis,,BirdLife International (2004),,
22690290,Patagioenas cayennensis,Columba cayennensis,Columba cayennensis,,"Sibley and Monroe (1990, 1993)",,
22690290,Patagioenas cayennensis,Columba cayennensis,Columba cayennensis,,Stotz et al. (1996),,
22690328,Patagioenas subvinacea,"Columba subvinacea (Lawrence, 1868) — BirdLife International (2004)",Columba,subvinacea,"(Lawrence, 1868) — BirdLife International (2004)",,
22690328,Patagioenas subvinacea,"Columba subvinacea (Lawrence, 1868) — Stotz <i>et al<i/>. (1996)",Columba,subvinacea,"(Lawrence, 1868) — Stotz <i>et al<i/>. (1996)",,
22690328,Patagioenas subvinacea,"Columba subvinacea (Lawrence, 1868) — Sibley and Monroe (1990, 1993)",Columba,subvinacea,"(Lawrence, 1868) — Sibley and Monroe (1990, 1993)",,
22690762,Columbina inca,Scardafella inca inca Stotz et al. (1996),Scardafella inca,inca,Stotz et al. (1996),,
22692720,Laterallus flaviventer,"Porzana flaviventer (Boddaert, 1783)",Porzana,flaviventer,"(Boddaert, 1783)",,
22692720,Laterallus flaviventer,"Hapalocrex flaviventer (Boddaert, 1783)",Hapalocrex,flaviventer,"(Boddaert, 1783)",,
22692827,Porphyrio martinicus,"Porphyrio martinicus martinicus Sibley and Monroe (1990, 1993)",Porphyrio martinicus,martinicus,"Sibley and Monroe (1990, 1993)",,
22692827,Porphyrio martinicus,Porphyrula martinica,Porphyrula martinica,,Dowsett and Forbes-Watson (1993),,
22692827,Porphyrio martinicus,Porphyrula martinica,Porphyrula martinica,,Cramp and Simmons (1977-1994),,
22692827,Porphyrio martinicus,Porphyrio martinica,Porphyrio,martinica,,,
22692827,Porphyrio martinicus,Porphyrula martinica,Porphyrula martinica,,Stotz et al. (1996),,
22693277,Actitis macularius,"Tringa macularia macularia Sibley and Monroe (1990, 1993)",Tringa macularia,macularia,"Sibley and Monroe (1990, 1993)",,
22693277,Actitis macularius,Actitis macularia macularia Stotz et al. (1996),Actitis macularia,macularia,Stotz et al. (1996),,
22693277,Actitis macularius,Actitis macularia macularia Cramp and Simmons (1977-1994),Actitis macularia,macularia,Cramp and Simmons (1977-1994),,
22693305,Tringa incana,Tringa incana Turbott (1990),Tringa,incana,Turbott (1990),,
22693305,Tringa incana,"Tringa incana Sibley and Monroe (1990, 1993)",Tringa,incana,"Sibley and Monroe (1990, 1993)",,
22693305,Tringa incana,Tringa incana AOU checklist (1998 + supplements),Tringa,incana,AOU checklist (1998 + supplements),,
22693305,Tringa incana,Tringa incana Christidis and Boles (2008),Tringa,incana,Christidis and Boles (2008),,
22693305,Tringa incana,"Heteroscelus incanus (Gmelin, 1789)",Heteroscelus,incanus,"(Gmelin, 1789)",,
22693319,Tringa semipalmata,Tringa semipalmata AOU checklist (1998 + supplements),Tringa,semipalmata,AOU checklist (1998 + supplements),,
22693319,Tringa semipalmata,"Catoptrophorus semipalmatus (Gmelin, 1789)",Catoptrophorus,semipalmatus,"(Gmelin, 1789)",,
22693356,Calidris virgata,"Aphriza virgata (Gmelin, 1789)",Aphriza,virgata,"(Gmelin, 1789)",,
22693437,Calidris himantopus,Micropalama himantopus,Micropalama himantopus,,Stotz et al. (1996),,
22693437,Calidris himantopus,Micropalama himantopus,Micropalama himantopus,,BirdLife International (2004),,
22693437,Calidris himantopus,Micropalama himantopus himantopus Christidis and Boles (1994),Micropalama himantopus,himantopus,Christidis and Boles (1994),,
22693437,Calidris himantopus,Micropalama himantopus,Micropalama himantopus,,Cramp and Simmons (1977-1994),,
22693437,Calidris himantopus,Micropalama himantopus,Micropalama himantopus,,"Sibley and Monroe (1990, 1993)",,
22693472,Steganopus tricolor,Phalaropus tricolor tricolor Stotz et al. (1996),Phalaropus tricolor,tricolor,Stotz et al. (1996),,
22693472,Steganopus tricolor,Phalaropus tricolor tricolor Turbott (1990),Phalaropus tricolor,tricolor,Turbott (1990),,
22693472,Steganopus tricolor,Phalaropus tricolor,Phalaropus tricolor,,SACC (2005),,
22693472,Steganopus tricolor,Phalaropus tricolor,Phalaropus tricolor,,AERC TAC (2003),,
22693472,Steganopus tricolor,Phalaropus tricolor tricolor AOU checklist (1998 + supplements),Phalaropus tricolor,tricolor,AOU checklist (1998 + supplements),,
22693472,Steganopus tricolor,Phalaropus tricolor tricolor Cramp and Simmons (1977-1994),Phalaropus tricolor,tricolor,Cramp and Simmons (1977-1994),,
22693740,Pluvialis dominica,Pluvialis dominicus dominicus Christidis and Boles (2008),Pluvialis dominicus,dominicus,Christidis and Boles (2008),,
22694256,Rynchops niger,Rhynchops niger niger Stotz et al. (1996),Rhynchops niger,niger,Stotz et al. (1996),,
22696931,Egretta tricolor,Hydranassa tricolor tricolor Stotz et al. (1996),Hydranassa tricolor,tricolor,Stotz et al. (1996),,
22697574,Platalea ajaja,"Ajaia ajaja ajaja Sibley and Monroe (1990, 1993)",Ajaia ajaja,ajaja,"Sibley and Monroe (1990, 1993)",,
22697574,Platalea ajaja,Ajaia ajaja ajaja Stotz et al. (1996),Ajaia ajaja,ajaja,Stotz et al. (1996),,
22699007,Poecilotriccus sylvia,Todirostrum sylvia sylvia Stotz et al. (1996),Todirostrum sylvia,sylvia,Stotz et al. (1996),,
22699007,Poecilotriccus sylvia,"Todirostrum sylvia sylvia Sibley and Monroe (1990, 1993)",Todirostrum sylvia,sylvia,"Sibley and Monroe (1990, 1993)",,
22699166,Ornithion brunneicapillus,"Ornithion brunneicapillum brunneicapillum Sibley and Monroe (1990, 1993)",Ornithion brunneicapillum,brunneicapillum,"Sibley and Monroe (1990, 1993)",,
22699166,Ornithion brunneicapillus,Ornithion brunneicapillum brunneicapillum Stotz et al. (1996),Ornithion brunneicapillum,brunneicapillum,Stotz et al. (1996),,
22699711,Terenotriccus erythrurus,"Myiobius erythrurus erythrurus Sibley and Monroe (1990, 1993)",Myiobius erythrurus,erythrurus,"Sibley and Monroe (1990, 1993)",,
22700536,Conopias albovittatus,Conopias albovittata,Conopias albovittata,,"Sibley and Monroe (1990, 1993)",,
22700536,Conopias albovittatus,Conopias albovittata,Conopias albovittata,,Stotz et al. (1996),,
22700536,Conopias albovittatus,Conopias albovittata,Conopias albovittata,,BirdLife International (2004),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,Stotz et al. (1996),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,BirdLife International (2004),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,"Sibley and Monroe (1990, 1993)",,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,Collar et al. (1994),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,BirdLife International (2000),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,Collar and Andrew (1988),,
22700994,Ceratopipra mentalis,"Pipra mentalis Sclater, 1857",Pipra,mentalis,"Sclater, 1857",,
